theta,phi,B
0.000000000000000000e+00,3.439956201696086069e-01,2.737217887571187003e+00
0.000000000000000000e+00,3.510159389485802417e-01,2.735735819604032226e+00
0.000000000000000000e+00,3.580362577275518210e-01,2.733724096834449391e+00
0.000000000000000000e+00,3.650565765065234558e-01,2.731406716014062930e+00
0.000000000000000000e+00,3.720768952854950351e-01,2.729001684146451723e+00
0.000000000000000000e+00,3.790972140644666144e-01,2.726702783607850566e+00
0.000000000000000000e+00,3.861175328434382492e-01,2.724666693702026077e+00
0.000000000000000000e+00,3.931378516224098285e-01,2.723005816075283025e+00
0.000000000000000000e+00,4.001581704013814633e-01,2.721786355700275273e+00
0.000000000000000000e+00,4.071784891803530426e-01,2.721030629546056456e+00
0.000000000000000000e+00,4.141988079593246774e-01,2.720722272461416402e+00
0.000000000000000000e+00,4.212191267382962567e-01,2.720812992219191706e+00
0.000000000000000000e+00,4.282394455172678915e-01,2.721229751173185107e+00
0.000000000000000000e+00,4.352597642962394708e-01,2.721881639693481958e+00
0.000000000000000000e+00,4.422800830752111056e-01,2.722666153556423829e+00
0.000000000000000000e+00,4.493004018541826849e-01,2.723474988617521575e+00
0.000000000000000000e+00,4.563207206331542642e-01,2.724199733292812287e+00
0.000000000000000000e+00,4.633410394121258991e-01,2.724737917158245537e+00
0.000000000000000000e+00,4.703613581910974784e-01,2.724999748862508397e+00
0.000000000000000000e+00,4.773816769700691132e-01,2.724915578668454685e+00
0.000000000000000000e+00,4.844019957490406925e-01,2.724443717852346847e+00
0.000000000000000000e+00,4.914223145280123273e-01,2.723577831023648699e+00
0.000000000000000000e+00,4.984426333069839066e-01,2.722352787588826928e+00
0.000000000000000000e+00,5.054629520859554859e-01,2.720847703045666588e+00
0.000000000000000000e+00,5.124832708649271762e-01,2.719184979154718462e+00
0.000000000000000000e+00,5.195035896438987555e-01,2.717524483249049272e+00
0.000000000000000000e+00,5.265239084228703348e-01,2.716052563898606387e+00
0.000000000000000000e+00,5.335442272018419141e-01,2.714966312076452226e+00
0.000000000000000000e+00,5.405645459808134934e-01,2.714454239466142393e+00
0.000000000000000000e+00,5.475848647597851837e-01,2.714675236601073571e+00
0.000000000000000000e+00,5.546051835387567630e-01,2.715738173145658685e+00
0.000000000000000000e+00,5.616255023177283423e-01,2.717684712815120918e+00
0.000000000000000000e+00,5.686458210966999216e-01,2.720477777301024691e+00
0.000000000000000000e+00,5.756661398756716119e-01,2.723997598772837314e+00
0.000000000000000000e+00,5.826864586546431912e-01,2.728046494994347260e+00
0.000000000000000000e+00,5.897067774336147705e-01,2.732362480343212052e+00
0.000000000000000000e+00,5.967270962125863498e-01,2.736640722551275218e+00
