theta,phi,B
3.951688872439991507e-02,5.265239084228703348e-01,2.570853448147039533e+00
3.951688872439991507e-02,5.335442272018419141e-01,2.569405444934567129e+00
3.951688872439991507e-02,5.405645459808134934e-01,2.568171536558806700e+00
3.951688872439991507e-02,5.475848647597851837e-01,2.567132490069809592e+00
3.951688872439991507e-02,5.546051835387567630e-01,2.566267585974467913e+00
3.951688872439991507e-02,5.616255023177283423e-01,2.565555309447376864e+00
3.951688872439991507e-02,5.686458210966999216e-01,2.564974048153865205e+00
3.951688872439991507e-02,5.756661398756716119e-01,2.564502768483257977e+00
3.951688872439991507e-02,5.826864586546431912e-01,2.564121645978794550e+00
3.951688872439991507e-02,5.897067774336147705e-01,2.563812630234522771e+00
3.951688872439991507e-02,5.967270962125863498e-01,2.563559929051537623e+00
3.951688872439991507e-02,6.037474149915579291e-01,2.563350400955674679e+00
3.951688872439991507e-02,6.107677337705296194e-01,2.563173849228252088e+00
3.951688872439991507e-02,6.177880525495011987e-01,2.563023214484903445e+00
3.951688872439991507e-02,6.248083713284727780e-01,2.562894666694026213e+00
3.951688872439991507e-02,6.318286901074443573e-01,2.562787601436830265e+00
3.951688872439991507e-02,6.388490088864160477e-01,2.562704549110772945e+00
3.951688872439991507e-02,6.458693276653876270e-01,2.562651009421369697e+00
3.951688872439991507e-02,6.528896464443592063e-01,2.562635226483836792e+00
3.951688872439991507e-02,6.599099652233307856e-01,2.562667921674834481e+00
3.951688872439991507e-02,6.669302840023024759e-01,2.562762001579427018e+00
3.951688872439991507e-02,6.739506027812740552e-01,2.562932256686027532e+00
3.951688872439991507e-02,6.809709215602456345e-01,2.563195062889891851e+00
3.951688872439991507e-02,6.879912403392172138e-01,2.563568092714642255e+00
3.951688872439991507e-02,6.950115591181887931e-01,2.564070037123004298e+00
3.951688872439991507e-02,7.020318778971604834e-01,2.564720332777956191e+00
3.951688872439991507e-02,7.090521966761320627e-01,2.565538884646441975e+00
3.951688872439991507e-02,7.160725154551036420e-01,2.566545770837827423e+00
3.951688872439991507e-02,7.230928342340752213e-01,2.567760916208231325e+00
3.951688872439991507e-02,7.301131530130469116e-01,2.569203723813999307e+00
3.951688872439991507e-02,7.371334717920184909e-01,2.570892658578475487e+00
3.951688872439991507e-02,7.441537905709900702e-01,2.572844784915354843e+00
3.951688872439991507e-02,7.511741093499616495e-01,2.575075268548893348e+00
3.951688872439991507e-02,7.581944281289332288e-01,2.577596861207184009e+00
3.951688872439991507e-02,7.652147469079049191e-01,2.580419394043199866e+00
3.951688872439991507e-02,7.722350656868764984e-01,2.583549310522937237e+00
3.951688872439991507e-02,7.792553844658480777e-01,2.586989271373948629e+00
3.951688872439991507e-02,7.862757032448196570e-01,2.590737862661761426e+00
3.951688872439991507e-02,7.932960220237913473e-01,2.594789433215820118e+00
3.951688872439991507e-02,8.003163408027629266e-01,2.599134079895007776e+00
3.951688872439991507e-02,8.073366595817345059e-01,2.603757789293986935e+00
3.951688872439991507e-02,8.143569783607060852e-01,2.608642733366944633e+00
3.951688872439991507e-02,8.213772971396777756e-01,2.613767705091066151e+00
