theta,phi,B
3.951688872439991507e-02,1.579571725268610893e-01,2.584892605876392135e-01
3.951688872439991507e-02,1.755079694742900931e-01,2.584842488761211476e-01
3.951688872439991507e-02,1.930587664217191246e-01,2.584816941149892799e-01
3.951688872439991507e-02,2.106095633691481284e-01,2.584818665543030525e-01
3.951688872439991507e-02,2.281603603165771321e-01,2.584848294606350572e-01
3.951688872439991507e-02,2.457111572640061636e-01,2.584904320068251993e-01
3.951688872439991507e-02,2.632619542114351674e-01,2.584983164125149724e-01
3.951688872439991507e-02,2.808127511588641712e-01,2.585079389587614518e-01
3.951688872439991507e-02,2.983635481062931749e-01,2.585186035954674666e-01
3.951688872439991507e-02,3.159143450537221787e-01,2.585295060426106017e-01
3.951688872439991507e-02,3.334651420011511824e-01,2.585397856086604218e-01
3.951688872439991507e-02,3.510159389485801862e-01,2.585485814556560680e-01
3.951688872439991507e-02,3.685667358960092455e-01,2.585550897610723875e-01
3.951688872439991507e-02,3.861175328434382492e-01,2.585586181781822646e-01
3.951688872439991507e-02,4.036683297908672530e-01,2.585586341799332999e-01
3.951688872439991507e-02,4.212191267382962567e-01,2.585548042719376105e-01
3.951688872439991507e-02,4.387699236857252605e-01,2.585470216492797846e-01
3.951688872439991507e-02,4.563207206331542642e-01,2.585354206087986939e-01
3.951688872439991507e-02,4.738715175805832680e-01,2.585203768634605215e-01
3.951688872439991507e-02,4.914223145280123273e-01,2.585024937828934721e-01
3.951688872439991507e-02,5.089731114754413310e-01,2.584825754468820791e-01
3.951688872439991507e-02,5.265239084228703348e-01,2.584615881913247537e-01
3.951688872439991507e-02,5.440747053702993385e-01,2.584406129993677137e-01
3.951688872439991507e-02,5.616255023177283423e-01,2.584207916034611530e-01
3.951688872439991507e-02,5.791762992651573461e-01,2.584032694877748115e-01
3.951688872439991507e-02,5.967270962125863498e-01,2.583891390986009506e-01
3.951688872439991507e-02,6.142778931600153536e-01,2.583793864808255902e-01
3.951688872439991507e-02,6.318286901074443573e-01,2.583748442726581662e-01
3.951688872439991507e-02,6.493794870548733611e-01,2.583761535324555769e-01
3.951688872439991507e-02,6.669302840023023649e-01,2.583837362751493782e-01
3.951688872439991507e-02,6.844810809497313686e-01,2.583977799038844059e-01
3.951688872439991507e-02,7.020318778971603724e-01,2.584182339822754249e-01
3.951688872439991507e-02,7.195826748445894872e-01,2.584448190529874401e-01
3.951688872439991507e-02,7.371334717920184909e-01,2.584770465161547182e-01
3.951688872439991507e-02,7.546842687394474947e-01,2.585142479786199932e-01
3.951688872439991507e-02,7.722350656868764984e-01,2.585556120066918595e-01
3.951688872439991507e-02,7.897858626343055022e-01,2.586002258861075931e-01
3.951688872439991507e-02,8.073366595817345059e-01,2.586471198273128658e-01
3.951688872439991507e-02,8.248874565291635097e-01,2.586953110547787760e-01
3.951688872439991507e-02,8.424382534765925135e-01,2.587438453775451896e-01
3.951688872439991507e-02,8.599890504240215172e-01,2.587918341361229446e-01
3.951688872439991507e-02,8.775398473714505210e-01,2.588384848316468978e-01
3.951688872439991507e-02,8.950906443188795247e-01,2.588831242338671679e-01
3.951688872439991507e-02,9.126414412663085285e-01,2.589252132988815180e-01
3.951688872439991507e-02,9.301922382137375322e-01,2.589643537680422769e-01
