theta,phi,B
3.951688872439991507e-02,1.053047816845740642e-01,2.799317183204689918e+00
3.951688872439991507e-02,1.123251004635456712e-01,2.794208618016921442e+00
3.951688872439991507e-02,1.193454192425172783e-01,2.789067765829217116e+00
3.951688872439991507e-02,1.263657380214888715e-01,2.783923708909286976e+00
3.951688872439991507e-02,1.333860568004604785e-01,2.778801747042810355e+00
3.951688872439991507e-02,1.404063755794320856e-01,2.773723212867193144e+00
3.951688872439991507e-02,1.474266943584036926e-01,2.768705372959013644e+00
3.951688872439991507e-02,1.544470131373752997e-01,2.763761386049155000e+00
3.951688872439991507e-02,1.614673319163469067e-01,2.758900295500283928e+00
3.951688872439991507e-02,1.684876506953185138e-01,2.754127043974865519e+00
3.951688872439991507e-02,1.755079694742901208e-01,2.749442511602405048e+00
3.951688872439991507e-02,1.825282882532617279e-01,2.744843591912782266e+00
3.951688872439991507e-02,1.895486070322333072e-01,2.740323329368671512e+00
3.951688872439991507e-02,1.965689258112049143e-01,2.735871146172586421e+00
3.951688872439991507e-02,2.035892445901765213e-01,2.731473182943141342e+00
3.951688872439991507e-02,2.106095633691481284e-01,2.727112768049453795e+00
3.951688872439991507e-02,2.176298821481197354e-01,2.722771015458149257e+00
3.951688872439991507e-02,2.246502009270913425e-01,2.718427533582994382e+00
3.951688872439991507e-02,2.316705197060629495e-01,2.714061211116046923e+00
3.951688872439991507e-02,2.386908384850345566e-01,2.709651033376267559e+00
3.951688872439991507e-02,2.457111572640061636e-01,2.705176876828832455e+00
3.951688872439991507e-02,2.527314760429777429e-01,2.700620231359780021e+00
3.951688872439991507e-02,2.597517948219493777e-01,2.695964809373659232e+00
3.951688872439991507e-02,2.667721136009209570e-01,2.691197016071017689e+00
3.951688872439991507e-02,2.737924323798925919e-01,2.686306273464872607e+00
3.951688872439991507e-02,2.808127511588641712e-01,2.681285208350931537e+00
3.951688872439991507e-02,2.878330699378358060e-01,2.676129728233645366e+00
3.951688872439991507e-02,2.948533887168073853e-01,2.670839016634343643e+00
3.951688872439991507e-02,3.018737074957789646e-01,2.665415479124125575e+00
3.951688872439991507e-02,3.088940262747505994e-01,2.659864664286430536e+00
3.951688872439991507e-02,3.159143450537221787e-01,2.654195171587523827e+00
3.951688872439991507e-02,3.229346638326938135e-01,2.648418543884223375e+00
3.951688872439991507e-02,3.299549826116653928e-01,2.642549129544502051e+00
3.951688872439991507e-02,3.369753013906370276e-01,2.636603891107466069e+00
3.951688872439991507e-02,3.439956201696086069e-01,2.630602136258616497e+00
3.951688872439991507e-02,3.510159389485802417e-01,2.624565153320942201e+00
3.951688872439991507e-02,3.580362577275518210e-01,2.618515746438310199e+00
3.951688872439991507e-02,3.650565765065234558e-01,2.612477682606726415e+00
3.951688872439991507e-02,3.720768952854950351e-01,2.606475080135171041e+00
3.951688872439991507e-02,3.790972140644666144e-01,2.600531782168674422e+00
3.951688872439991507e-02,3.861175328434382492e-01,2.594670766314219446e+00
3.951688872439991507e-02,3.931378516224098285e-01,2.588913640186243814e+00
3.951688872439991507e-02,4.001581704013814633e-01,2.583280262586151732e+00
3.951688872439991507e-02,4.071784891803530426e-01,2.577788512652044783e+00
3.951688872439991507e-02,4.141988079593246774e-01,2.572454207822211458e+00
3.951688872439991507e-02,4.212191267382962567e-01,2.567291149941596018e+00
3.951688872439991507e-02,4.282394455172678915e-01,2.562311261486930558e+00
3.951688872439991507e-02,4.352597642962394708e-01,2.557524764088392022e+00
3.951688872439991507e-02,4.422800830752111056e-01,2.552940351162761079e+00
3.951688872439991507e-02,4.493004018541826849e-01,2.548565315490921357e+00
3.951688872439991507e-02,4.563207206331542642e-01,2.544405608970318422e+00
3.951688872439991507e-02,4.633410394121258991e-01,2.540465832004110247e+00
3.951688872439991507e-02,4.703613581910974784e-01,2.536749169699422879e+00
3.951688872439991507e-02,4.773816769700691132e-01,2.533257306998309311e+00
3.951688872439991507e-02,4.844019957490406925e-01,2.529990361840957380e+00
3.951688872439991507e-02,4.914223145280123273e-01,2.526946872974693115e+00
3.951688872439991507e-02,4.984426333069839066e-01,2.524123867654844755e+00
3.951688872439991507e-02,5.054629520859554859e-01,2.521517016783068943e+00
3.951688872439991507e-02,5.124832708649271762e-01,2.519120864982950181e+00
3.951688872439991507e-02,5.195035896438987555e-01,2.516929105298884473e+00
3.951688872439991507e-02,5.265239084228703348e-01,2.514934856796649854e+00
3.951688872439991507e-02,5.335442272018419141e-01,2.513130901190436806e+00
